,file,class,method,Predicted_Values,Predicted_Index,wmc,loc,maxNestedBlocksQty,Predicted_Metrics,Euclidean_dist
180,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishUpercaseOneToOneDiagonalStructuralTest.java,hr.fer.zemris.test.english.EnglishUpercaseOneToOneDiagonalStructuralTest,"learnNeuralNet/2[hr.fer.zemris.learn.DataSet,hr.fer.zemris.learn.DataSet]",none,379,1,11,0,[ 1. 11.  0.],[0.]
181,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishUpercaseOneToOneDiagonalStructuralTest.java,hr.fer.zemris.test.english.EnglishUpercaseOneToOneDiagonalStructuralTest,"isOutputSame/2[double[],double[]]",none,1589,8,23,2,[ 7. 23.  2.],[1.]
182,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishUpercaseOneToOneDiagonalStructuralTest.java,hr.fer.zemris.test.english.EnglishUpercaseOneToOneDiagonalStructuralTest,loadDataSet/1[java.lang.String],none,239,3,13,2,[ 3. 13.  2.],[0.]
183,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishUpercaseOneToOneDiagonalStructuralTest.java,hr.fer.zemris.test.english.EnglishUpercaseOneToOneDiagonalStructuralTest,"testNeuralNet/3[hr.fer.zemris.learn.NeuralNetwork,hr.fer.zemris.learn.DataSet,java.lang.String]",none,1724,6,26,5,[ 6. 25.  5.],[1.]
184,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishUpercaseOneToOneDiagonalStructuralTest.java,hr.fer.zemris.test.english.EnglishUpercaseOneToOneDiagonalStructuralTest,loadInputImages/1[java.lang.String],none,2205,4,22,3,[ 4. 22.  3.],[0.]
185,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishUpercaseOneToOneDiagonalStructuralTest.java,hr.fer.zemris.test.english.EnglishUpercaseOneToOneDiagonalStructuralTest,main/1[java.lang.String[]],none,34,2,10,1,[ 2. 10.  1.],[0.]
186,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishOneToOneHorizontalTest_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishOneToOneHorizontalTest_SmallTest,"isVectorSame/2[double[],double[]]",none,2290,6,11,2,[ 6. 11.  2.],[0.]
187,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishOneToOneHorizontalTest_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishOneToOneHorizontalTest_SmallTest,"learnNeuralNet/2[hr.fer.zemris.learn.DataSet,hr.fer.zemris.learn.DataSet]",none,379,1,11,0,[ 1. 11.  0.],[0.]
188,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishOneToOneHorizontalTest_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishOneToOneHorizontalTest_SmallTest,"isOutputSame/2[double[],double[]]",none,1589,8,23,2,[ 7. 23.  2.],[1.]
189,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishOneToOneHorizontalTest_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishOneToOneHorizontalTest_SmallTest,"testNeuralNet/3[hr.fer.zemris.learn.NeuralNetwork,hr.fer.zemris.learn.DataSet,java.lang.String]",none,1724,6,26,5,[ 6. 25.  5.],[1.]
190,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishOneToOneHorizontalTest_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishOneToOneHorizontalTest_SmallTest,"testLearnedNeuralNet/2[hr.fer.zemris.learn.DataSet,hr.fer.zemris.learn.DataSet]",none,15,1,5,0,[1. 5. 0.],[0.]
191,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishOneToOneHorizontalTest_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishOneToOneHorizontalTest_SmallTest,loadInputImages/1[java.lang.String],none,166,3,19,2,[ 3. 19.  2.],[0.]
192,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishOneToOneHorizontalTest_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishOneToOneHorizontalTest_SmallTest,loadDataSet/1[java.lang.String],none,239,3,13,2,[ 3. 13.  2.],[0.]
193,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishOneToOneHorizontalTest_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishOneToOneHorizontalTest_SmallTest,main/1[java.lang.String[]],none,34,2,10,1,[ 2. 10.  1.],[0.]
194,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\UppercaseOneToOneDiagonalCrossTest.java,hr.fer.zemris.test.croatian.UppercaseOneToOneDiagonalCrossTest,"testLearnedNeuralNet/2[hr.fer.zemris.test.croatian.DataSet,hr.fer.zemris.test.croatian.DataSet]",none,42,2,7,1,[2. 7. 1.],[0.]
195,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\UppercaseOneToOneDiagonalCrossTest.java,hr.fer.zemris.test.croatian.UppercaseOneToOneDiagonalCrossTest,"learnNeuralNet/2[hr.fer.zemris.test.croatian.DataSet,hr.fer.zemris.test.croatian.DataSet]",none,379,1,11,0,[ 1. 11.  0.],[0.]
196,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\UppercaseOneToOneDiagonalCrossTest.java,hr.fer.zemris.test.croatian.UppercaseOneToOneDiagonalCrossTest,"isVectorSame/2[double[],double[]]",none,2290,6,11,2,[ 6. 11.  2.],[0.]
197,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\UppercaseOneToOneDiagonalCrossTest.java,hr.fer.zemris.test.croatian.UppercaseOneToOneDiagonalCrossTest,"isOutputSame/2[double[],double[]]",none,1589,8,23,2,[ 7. 23.  2.],[1.]
198,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\UppercaseOneToOneDiagonalCrossTest.java,hr.fer.zemris.test.croatian.UppercaseOneToOneDiagonalCrossTest,loadInputImages/1[java.lang.String],none,2205,4,22,3,[ 4. 22.  3.],[0.]
199,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\UppercaseOneToOneDiagonalCrossTest.java,hr.fer.zemris.test.croatian.UppercaseOneToOneDiagonalCrossTest,loadDataSet/1[java.lang.String],none,239,3,13,2,[ 3. 13.  2.],[0.]
200,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\UppercaseOneToOneDiagonalCrossTest.java,hr.fer.zemris.test.croatian.UppercaseOneToOneDiagonalCrossTest,main/1[java.lang.String[]],none,34,2,10,1,[ 2. 10.  1.],[0.]
201,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\UppercaseOneToOneDiagonalCrossTest.java,hr.fer.zemris.test.croatian.UppercaseOneToOneDiagonalCrossTest,"testNeuralNet/3[hr.fer.zemris.test.croatian.NeuralNetwork,hr.fer.zemris.test.croatian.DataSet,java.lang.String]",none,1724,6,26,5,[ 6. 25.  5.],[1.]
202,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishOneToOneDiagonalStructuralTest.java,hr.fer.zemris.test.english.EnglishOneToOneDiagonalStructuralTest,"isVectorSame/2[double[],double[]]",none,2290,6,11,2,[ 6. 11.  2.],[0.]
203,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishOneToOneDiagonalStructuralTest.java,hr.fer.zemris.test.english.EnglishOneToOneDiagonalStructuralTest,"isOutputSame/2[double[],double[]]",none,1589,8,23,2,[ 7. 23.  2.],[1.]
204,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishOneToOneDiagonalStructuralTest.java,hr.fer.zemris.test.english.EnglishOneToOneDiagonalStructuralTest,"testNeuralNet/3[hr.fer.zemris.test.english.NeuralNetwork,hr.fer.zemris.test.english.DataSet,java.lang.String]",none,1724,6,26,5,[ 6. 25.  5.],[1.]
205,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishOneToOneDiagonalStructuralTest.java,hr.fer.zemris.test.english.EnglishOneToOneDiagonalStructuralTest,"testLearnedNeuralNet/2[hr.fer.zemris.test.english.DataSet,hr.fer.zemris.test.english.DataSet]",none,19,2,8,1,[2. 8. 1.],[0.]
206,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishOneToOneDiagonalStructuralTest.java,hr.fer.zemris.test.english.EnglishOneToOneDiagonalStructuralTest,loadInputImages/1[java.lang.String],none,166,3,19,2,[ 3. 19.  2.],[0.]
207,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishOneToOneDiagonalStructuralTest.java,hr.fer.zemris.test.english.EnglishOneToOneDiagonalStructuralTest,"learnNeuralNet/2[hr.fer.zemris.test.english.DataSet,hr.fer.zemris.test.english.DataSet]",none,379,1,11,0,[ 1. 11.  0.],[0.]
208,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishOneToOneDiagonalStructuralTest.java,hr.fer.zemris.test.english.EnglishOneToOneDiagonalStructuralTest,loadDataSet/1[java.lang.String],none,239,3,13,2,[ 3. 13.  2.],[0.]
209,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishOneToOneDiagonalStructuralTest.java,hr.fer.zemris.test.english.EnglishOneToOneDiagonalStructuralTest,main/1[java.lang.String[]],none,34,2,10,1,[ 2. 10.  1.],[0.]
210,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\image\ImageComponent.java,hr.fer.zemris.gui.image.ImageComponent,"ImageComponent/2[java.awt.image.BufferedImage,hr.fer.zemris.gui.image.ImageScale]",none,13,1,6,0,[1. 6. 0.],[0.]
211,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\image\ImageComponent.java,hr.fer.zemris.gui.image.ImageComponent,setScale/1[hr.fer.zemris.gui.image.ImageScale],none,0,1,3,0,[1. 3. 0.],[0.]
212,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\image\ImageComponent.java,hr.fer.zemris.gui.image.ImageComponent,"getStartPoint/2[java.awt.Dimension,java.awt.Dimension]",none,15,1,5,0,[1. 5. 0.],[0.]
213,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\image\ImageComponent.java,hr.fer.zemris.gui.image.ImageComponent,"getScaledDimension/2[java.awt.Dimension,java.awt.Dimension]",none,627,3,17,1,[ 3. 17.  1.],[0.]
214,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\image\ImageComponent.java,hr.fer.zemris.gui.image.ImageComponent,setImage/1[java.awt.image.BufferedImage],none,1,1,4,0,[1. 4. 0.],[0.]
215,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\image\ImageComponent.java,hr.fer.zemris.gui.image.ImageComponent,getScale/0,none,0,1,3,0,[1. 3. 0.],[0.]
216,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\image\ImageComponent.java,hr.fer.zemris.gui.image.ImageComponent,getImage/0,none,0,1,3,0,[1. 3. 0.],[0.]
217,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\image\ImageComponent.java,hr.fer.zemris.gui.image.ImageComponent,paintComponent/1[java.awt.Graphics],none,1094,4,20,2,[ 4. 20.  2.],[0.]
218,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\tabs\RecognizeTab.java,hr.fer.zemris.gui.tabs.RecognizeTab,"recognizeLetter/2[java.awt.image.BufferedImage,char]",major,983,10,39,2,[10. 39.  2.],[0.]
219,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\tabs\RecognizeTab.java,hr.fer.zemris.gui.tabs.RecognizeTab,initGUI/0,major,497,7,59,2,[ 8. 59.  5.],[3.16227766]
220,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\tabs\RecognizeTab.java,hr.fer.zemris.gui.tabs.RecognizeTab,RecognizeTab/0,none,15,1,5,0,[1. 5. 0.],[0.]
221,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\io\ValueComparator.java,hr.fer.zemris.io.ValueComparator,"ValueComparator/1[java.util.HashMap<K,V>]",none,0,1,3,0,[1. 3. 0.],[0.]
222,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\io\ValueComparator.java,hr.fer.zemris.io.ValueComparator,"compare/2[K,K]",none,0,1,3,0,[1. 3. 0.],[0.]
223,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\DiagonalEulerCrossFeatureVector.java,hr.fer.zemris.learn.DiagonalEulerCrossFeatureVector,"countPoints/3[int[][],int,int]",none,590,16,32,3,[13. 33.  3.],[3.16227766]
224,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\DiagonalEulerCrossFeatureVector.java,hr.fer.zemris.learn.DiagonalEulerCrossFeatureVector,"getZone/3[int,int,int[][]]",none,339,3,9,2,[3. 9. 2.],[0.]
225,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\DiagonalEulerCrossFeatureVector.java,hr.fer.zemris.learn.DiagonalEulerCrossFeatureVector,"DiagonalEulerCrossFeatureVector/2[double[],double[]]",none,0,1,3,0,[1. 3. 0.],[0.]
226,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\DiagonalEulerCrossFeatureVector.java,hr.fer.zemris.learn.DiagonalEulerCrossFeatureVector,DiagonalEulerCrossFeatureVector/1[hr.fer.zemris.learn.InputImage],none,15,1,5,0,[1. 5. 0.],[0.]
227,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\DiagonalEulerCrossFeatureVector.java,hr.fer.zemris.learn.DiagonalEulerCrossFeatureVector,calculateZone/1[int[][]],minor,2278,5,16,3,[ 5. 16.  3.],[0.]
228,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\DiagonalEulerCrossFeatureVector.java,hr.fer.zemris.learn.DiagonalEulerCrossFeatureVector,calculateVectors/0,major,307,17,78,3,[17. 78.  2.],[1.]
229,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\DiagonalEulerCrossFeatureVector.java,hr.fer.zemris.learn.DiagonalEulerCrossFeatureVector,"DiagonalEulerCrossFeatureVector/2[int,int]",none,0,1,3,0,[1. 3. 0.],[0.]
230,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\DiagonalEulerCrossFeatureVector.java,hr.fer.zemris.learn.DiagonalEulerCrossFeatureVector,"DiagonalEulerCrossFeatureVector/2[int,double[]]",none,0,1,3,0,[1. 3. 0.],[0.]
231,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\DiagonalEulerCrossFeatureVector.java,hr.fer.zemris.learn.DiagonalEulerCrossFeatureVector,"DiagonalEulerCrossFeatureVector/2[java.util.List<java.lang.Double>,java.util.List<java.lang.Double>]",none,0,1,3,0,[1. 3. 0.],[0.]
232,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\IFeatureVector.java,hr.fer.zemris.learn.IFeatureVector,getOutput/0,none,78,1,1,0,[1. 2. 0.],[1.]
233,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\IFeatureVector.java,hr.fer.zemris.learn.IFeatureVector,getInput/0,none,78,1,1,0,[1. 2. 0.],[1.]
234,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\AbstractFeatureVector.java,hr.fer.zemris.learn.AbstractFeatureVector,saveToFile/1[java.nio.file.Path],none,78,1,2,0,[1. 2. 0.],[0.]
235,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\AbstractFeatureVector.java,hr.fer.zemris.learn.AbstractFeatureVector,"AbstractFeatureVector/2[java.util.List<java.lang.Double>,java.util.List<java.lang.Double>]",none,1,1,4,0,[1. 4. 0.],[0.]
236,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\AbstractFeatureVector.java,hr.fer.zemris.learn.AbstractFeatureVector,getInput/0,none,0,1,3,0,[1. 3. 0.],[0.]
237,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\AbstractFeatureVector.java,hr.fer.zemris.learn.AbstractFeatureVector,"AbstractFeatureVector/2[int,int]",none,1,1,4,0,[1. 4. 0.],[0.]
238,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\AbstractFeatureVector.java,hr.fer.zemris.learn.AbstractFeatureVector,"AbstractFeatureVector/2[double[],double[]]",none,1,1,4,0,[1. 4. 0.],[0.]
239,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\AbstractFeatureVector.java,hr.fer.zemris.learn.AbstractFeatureVector,"AbstractFeatureVector/2[int,double[]]",none,1,1,4,0,[1. 4. 0.],[0.]
240,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\AbstractFeatureVector.java,hr.fer.zemris.learn.AbstractFeatureVector,getOutput/0,none,0,1,3,0,[1. 3. 0.],[0.]
241,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishOneToOneDiagonalEulerCrossTest.java,hr.fer.zemris.test.english.EnglishOneToOneDiagonalEulerCrossTest,"testLearnedNeuralNet/2[hr.fer.zemris.learn.DataSet,hr.fer.zemris.learn.DataSet]",none,19,2,8,1,[2. 8. 1.],[0.]
242,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishOneToOneDiagonalEulerCrossTest.java,hr.fer.zemris.test.english.EnglishOneToOneDiagonalEulerCrossTest,"learnNeuralNet/2[hr.fer.zemris.learn.DataSet,hr.fer.zemris.learn.DataSet]",none,379,1,11,0,[ 1. 11.  0.],[0.]
243,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishOneToOneDiagonalEulerCrossTest.java,hr.fer.zemris.test.english.EnglishOneToOneDiagonalEulerCrossTest,loadDataSet/1[java.lang.String],none,239,3,13,2,[ 3. 13.  2.],[0.]
244,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishOneToOneDiagonalEulerCrossTest.java,hr.fer.zemris.test.english.EnglishOneToOneDiagonalEulerCrossTest,"testNeuralNet/3[hr.fer.zemris.learn.NeuralNetwork,hr.fer.zemris.learn.DataSet,java.lang.String]",none,1724,6,26,5,[ 6. 25.  5.],[1.]
245,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishOneToOneDiagonalEulerCrossTest.java,hr.fer.zemris.test.english.EnglishOneToOneDiagonalEulerCrossTest,loadInputImages/1[java.lang.String],none,166,3,19,2,[ 3. 19.  2.],[0.]
246,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishOneToOneDiagonalEulerCrossTest.java,hr.fer.zemris.test.english.EnglishOneToOneDiagonalEulerCrossTest,main/1[java.lang.String[]],none,34,2,10,1,[ 2. 10.  1.],[0.]
247,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishOneToOneDiagonalEulerCrossTest.java,hr.fer.zemris.test.english.EnglishOneToOneDiagonalEulerCrossTest,"isVectorSame/2[double[],double[]]",none,2290,6,11,2,[ 6. 11.  2.],[0.]
248,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishOneToOneDiagonalEulerCrossTest.java,hr.fer.zemris.test.english.EnglishOneToOneDiagonalEulerCrossTest,"isOutputSame/2[double[],double[]]",none,1589,8,23,2,[ 7. 23.  2.],[1.]
249,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\filters\CropFilter.java,hr.fer.zemris.filters.CropFilter,getMaxX/0,none,1614,4,11,3,[ 4. 11.  3.],[0.]
250,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\filters\CropFilter.java,hr.fer.zemris.filters.CropFilter,toString/0,none,0,1,3,0,[1. 3. 0.],[0.]
251,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\filters\CropFilter.java,hr.fer.zemris.filters.CropFilter,getMinX/0,none,1614,4,11,3,[ 4. 11.  3.],[0.]
252,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\filters\CropFilter.java,hr.fer.zemris.filters.CropFilter,applyFilter/1[java.awt.image.BufferedImage],none,61,5,14,0,[ 5. 14.  1.],[1.]
253,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\filters\CropFilter.java,hr.fer.zemris.filters.CropFilter,"fillImage/4[int,int,int,int]",minor,1435,8,31,3,[ 7. 31.  3.],[1.]
254,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\filters\CropFilter.java,hr.fer.zemris.filters.CropFilter,getMaxY/0,none,1614,4,11,3,[ 4. 11.  3.],[0.]
255,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\filters\CropFilter.java,hr.fer.zemris.filters.CropFilter,getName/0,none,0,1,3,0,[1. 3. 0.],[0.]
256,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\filters\CropFilter.java,hr.fer.zemris.filters.CropFilter,getMinY/0,none,1614,4,11,3,[ 4. 11.  3.],[0.]
257,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\TestUnicode.java,hr.fer.zemris.test.TestUnicode,main/1[java.lang.String[]],none,1,1,4,0,[1. 4. 0.],[0.]
258,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\nnet\LearningNetTask.java,hr.fer.zemris.gui.nnet.LearningNetTask$Anonymous1$Anonymous2,handleLearningEvent/1[hr.fer.zemris.gui.nnet.LearningEvent],none,7,2,5,1,[2. 5. 1.],[0.]
259,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\io\ImageFinder.java,hr.fer.zemris.io.ImageFinder,"visitFileFailed/2[java.nio.file.Path,java.io.IOException]",none,1,1,4,0,[1. 4. 0.],[0.]
260,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\io\ImageFinder.java,hr.fer.zemris.io.ImageFinder,"preVisitDirectory/2[java.nio.file.Path,java.nio.file.attribute.BasicFileAttributes]",none,0,1,3,0,[1. 3. 0.],[0.]
261,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\io\ImageFinder.java,hr.fer.zemris.io.ImageFinder,getImages/0,none,0,1,3,0,[1. 3. 0.],[0.]
262,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\io\ImageFinder.java,hr.fer.zemris.io.ImageFinder,ImageFinder/0,none,0,1,3,0,[1. 3. 0.],[0.]
263,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\io\ImageFinder.java,hr.fer.zemris.io.ImageFinder,"visitFile/2[java.nio.file.Path,java.nio.file.attribute.BasicFileAttributes]",none,129,4,7,1,[4. 7. 1.],[0.]
264,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneHVTest.java,hr.fer.zemris.test.croatian.OneToOneHVTest,"testLearnedNeuralNet/2[hr.fer.zemris.learn.DataSet,hr.fer.zemris.learn.DataSet]",none,42,2,7,1,[2. 7. 1.],[0.]
265,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneHVTest.java,hr.fer.zemris.test.croatian.OneToOneHVTest,"learnNeuralNet/2[hr.fer.zemris.learn.DataSet,hr.fer.zemris.learn.DataSet]",none,379,1,11,0,[ 1. 11.  0.],[0.]
266,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneHVTest.java,hr.fer.zemris.test.croatian.OneToOneHVTest,loadDataSet/1[java.lang.String],none,239,3,13,2,[ 3. 13.  2.],[0.]
267,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneHVTest.java,hr.fer.zemris.test.croatian.OneToOneHVTest,"testNeuralNet/3[hr.fer.zemris.learn.NeuralNetwork,hr.fer.zemris.learn.DataSet,java.lang.String]",none,1724,6,26,5,[ 6. 25.  5.],[1.]
